Fecha diagnóstico;Edad;Medida;Valor;
08/08/2020;De 80 y más años; ;9;
07/08/2020;TOTAL; ;363;
07/08/2020;De 0 a 4 años; ;11;
07/08/2020;De 5 a 11 años; ;15;
07/08/2020;De 12 a 19 años; ;23;
07/08/2020;De 20 a 29 años; ;105;
07/08/2020;De 30 a 39 años; ;70;
07/08/2020;De 40 a 49 años; ;62;
07/08/2020;De 50 a 59 años; ;40;
07/08/2020;De 60 a 69 años; ;21;
07/08/2020;De 65 años; ;5;
07/08/2020;De 68 años; ;2;
07/08/2020;De 69 años; ;2;
07/08/2020;De 70 a 79 años; ;10;
07/08/2020;De 80 y más años; ;5;
06/08/2020;TOTAL; ;324;
06/08/2020;De 0 a 4 años; ;11;
06/08/2020;De 5 a 11 años; ;13;
06/08/2020;De 12 a 19 años; ;30;
06/08/2020;De 20 a 29 años; ;74;
06/08/2020;De 30 a 39 años; ;58;
06/08/2020;De 40 a 49 años; ;63;
06/08/2020;De 50 a 59 años; ;39;
06/08/2020;De 60 a 69 años; ;19;
06/08/2020;De 65 años; ;2;
06/08/2020;De 66 años; ;2;
06/08/2020;De 67 años; ;2;
06/08/2020;De 69 años; ;3;
06/08/2020;De 70 a 79 años; ;8;
06/08/2020;De 80 y más años; ;9;
05/08/2020;TOTAL; ;328;
05/08/2020;De 0 a 4 años; ;11;
05/08/2020;De 5 a 11 años; ;14;
05/08/2020;De 12 a 19 años; ;28;
05/08/2020;De 20 a 29 años; ;83;
05/08/2020;De 30 a 39 años; ;76;
05/08/2020;De 40 a 49 años; ;48;
05/08/2020;De 50 a 59 años; ;36;
05/08/2020;De 60 a 69 años; ;16;
05/08/2020;De 65 años; ;2;
05/08/2020;De 66 años; ;2;
05/08/2020;De 67 años; ;1;
05/08/2020;De 70 a 79 años; ;7;
05/08/2020;De 80 y más años; ;9;
04/08/2020;TOTAL; ;237;
04/08/2020;De 0 a 4 años; ;4;
04/08/2020;De 5 a 11 años; ;7;
04/08/2020;De 12 a 19 años; ;17;
04/08/2020;De 20 a 29 años; ;68;
04/08/2020;De 30 a 39 años; ;55;
04/08/2020;De 40 a 49 años; ;29;
04/08/2020;De 50 a 59 años; ;28;
04/08/2020;De 60 a 69 años; ;13;
04/08/2020;De 65 años; ;1;
04/08/2020;De 66 años; ;3;
04/08/2020;De 69 años; ;1;
04/08/2020;De 70 a 79 años; ;8;
04/08/2020;De 80 y más años; ;8;
03/08/2020;TOTAL; ;193;
03/08/2020;De 0 a 4 años; ;6;
03/08/2020;De 5 a 11 años; ;9;
03/08/2020;De 12 a 19 años; ;23;
03/08/2020;De 20 a 29 años; ;52;
03/08/2020;De 30 a 39 años; ;38;
03/08/2020;De 40 a 49 años; ;28;
03/08/2020;De 50 a 59 años; ;16;
03/08/2020;De 60 a 69 años; ;13;
03/08/2020;De 66 años; ;4;
03/08/2020;De 67 años; ;1;
03/08/2020;De 69 años; ;2;
03/08/2020;De 70 a 79 años; ;5;
03/08/2020;De 80 y más años; ;3;
02/08/2020;TOTAL; ;162;
02/08/2020;De 0 a 4 años; ;4;
02/08/2020;De 5 a 11 años; ;7;
02/08/2020;De 12 a 19 años; ;12;
02/08/2020;De 20 a 29 años; ;49;
02/08/2020;De 30 a 39 años; ;41;
02/08/2020;De 40 a 49 años; ;32;
02/08/2020;De 50 a 59 años; ;10;
02/08/2020;De 60 a 69 años; ;2;
02/08/2020;De 69 años; ;1;
02/08/2020;De 70 a 79 años; ;3;
02/08/2020;De 80 y más años; ;2;
01/08/2020;TOTAL; ;192;
01/08/2020;De 0 a 4 años; ;6;
01/08/2020;De 5 a 11 años; ;7;
01/08/2020;De 12 a 19 años; ;13;
01/08/2020;De 20 a 29 años; ;64;
01/08/2020;De 30 a 39 años; ;42;
01/08/2020;De 40 a 49 años; ;26;
01/08/2020;De 50 a 59 años; ;21;
01/08/2020;De 60 a 69 años; ;7;
01/08/2020;De 66 años; ;1;
01/08/2020;De 68 años; ;2;
01/08/2020;De 69 años; ;1;
01/08/2020;De 70 a 79 años; ;4;
01/08/2020;De 80 y más años; ;2;
31/07/2020;TOTAL; ;246;
31/07/2020;De 0 a 4 años; ;6;
31/07/2020;De 5 a 11 años; ;8;
31/07/2020;De 12 a 19 años; ;20;
31/07/2020;De 20 a 29 años; ;59;
31/07/2020;De 30 a 39 años; ;47;
31/07/2020;De 40 a 49 años; ;46;
31/07/2020;De 50 a 59 años; ;31;
31/07/2020;De 60 a 69 años; ;13;
31/07/2020;De 65 años; ;2;
31/07/2020;De 66 años; ;3;
31/07/2020;De 67 años; ;1;
31/07/2020;De 68 años; ;1;
31/07/2020;De 69 años; ;1;
31/07/2020;De 70 a 79 años; ;9;
31/07/2020;De 80 y más años; ;6;
30/07/2020;TOTAL; ;203;
30/07/2020;De 0 a 4 años; ;7;
30/07/2020;De 5 a 11 años; ;9;
30/07/2020;De 12 a 19 años; ;29;
30/07/2020;De 20 a 29 años; ;57;
30/07/2020;De 30 a 39 años; ;43;
30/07/2020;De 40 a 49 años; ;29;
30/07/2020;De 50 a 59 años; ;14;
30/07/2020;De 60 a 69 años; ;6;
30/07/2020;De 68 años; ;1;
30/07/2020;De 69 años; ;1;
30/07/2020;De 70 a 79 años; ;2;
30/07/2020;De 80 y más años; ;5;
29/07/2020;TOTAL; ;151;
29/07/2020;De 0 a 4 años; ;2;
29/07/2020;De 5 a 11 años; ;3;
29/07/2020;De 12 a 19 años; ;12;
29/07/2020;De 20 a 29 años; ;50;
29/07/2020;De 30 a 39 años; ;34;
29/07/2020;De 40 a 49 años; ;21;
29/07/2020;De 50 a 59 años; ;18;
29/07/2020;De 60 a 69 años; ;4;
29/07/2020;De 66 años; ;1;
29/07/2020;De 70 a 79 años; ;4;
29/07/2020;De 80 y más años; ;2;
28/07/2020;TOTAL; ;108;
28/07/2020;De 0 a 4 años; ;1;
28/07/2020;De 5 a 11 años; ;4;
28/07/2020;De 12 a 19 años; ;8;
28/07/2020;De 20 a 29 años; ;29;
28/07/2020;De 30 a 39 años; ;25;
28/07/2020;De 40 a 49 años; ;21;
28/07/2020;De 50 a 59 años; ;13;
28/07/2020;De 60 a 69 años; ;7;
28/07/2020;De 65 años; ;1;
28/07/2020;De 67 años; ;2;
27/07/2020;TOTAL; ;88;
27/07/2020;De 0 a 4 años; ;2;
27/07/2020;De 5 a 11 años; ;11;
27/07/2020;De 12 a 19 años; ;5;
27/07/2020;De 20 a 29 años; ;25;
27/07/2020;De 30 a 39 años; ;21;
27/07/2020;De 40 a 49 años; ;10;
27/07/2020;De 50 a 59 años; ;4;
27/07/2020;De 60 a 69 años; ;6;
27/07/2020;De 65 años; ;1;
27/07/2020;De 68 años; ;1;
27/07/2020;De 69 años; ;1;
27/07/2020;De 70 a 79 años; ;2;
27/07/2020;De 80 y más años; ;2;
26/07/2020;TOTAL; ;62;
26/07/2020;De 0 a 4 años; ;5;
26/07/2020;De 5 a 11 años; ;4;
26/07/2020;De 12 a 19 años; ;4;
26/07/2020;De 20 a 29 años; ;13;
26/07/2020;De 30 a 39 años; ;14;
26/07/2020;De 40 a 49 años; ;14;
26/07/2020;De 50 a 59 años; ;6;
26/07/2020;De 60 a 69 años; ;1;
26/07/2020;De 70 a 79 años; ;1;
25/07/2020;TOTAL; ;101;
25/07/2020;De 0 a 4 años; ;4;
25/07/2020;De 5 a 11 años; ;7;
25/07/2020;De 12 a 19 años; ;8;
25/07/2020;De 20 a 29 años; ;20;
25/07/2020;De 30 a 39 años; ;23;
25/07/2020;De 40 a 49 años; ;19;
25/07/2020;De 50 a 59 años; ;12;
25/07/2020;De 60 a 69 años; ;6;
25/07/2020;De 67 años; ;2;
25/07/2020;De 68 años; ;1;
25/07/2020;De 69 años; ;1;
25/07/2020;De 80 y más años; ;2;
24/07/2020;TOTAL; ;133;
24/07/2020;De 0 a 4 años; ;3;
24/07/2020;De 5 a 11 años; ;11;
24/07/2020;De 12 a 19 años; ;17;
24/07/2020;De 20 a 29 años; ;19;
24/07/2020;De 30 a 39 años; ;29;
24/07/2020;De 40 a 49 años; ;35;
24/07/2020;De 50 a 59 años; ;10;
24/07/2020;De 60 a 69 años; ;6;
24/07/2020;De 70 a 79 años; ;3;
23/07/2020;TOTAL; ;109;
23/07/2020;De 0 a 4 años; ;3;
23/07/2020;De 5 a 11 años; ;11;
23/07/2020;De 12 a 19 años; ;17;
23/07/2020;De 20 a 29 años; ;22;
23/07/2020;De 30 a 39 años; ;19;
23/07/2020;De 40 a 49 años; ;20;
23/07/2020;De 50 a 59 años; ;8;
23/07/2020;De 60 a 69 años; ;4;
23/07/2020;De 70 a 79 años; ;5;
22/07/2020;TOTAL; ;81;
22/07/2020;De 0 a 4 años; ;1;
22/07/2020;De 5 a 11 años; ;2;
22/07/2020;De 12 a 19 años; ;8;
22/07/2020;De 20 a 29 años; ;16;
22/07/2020;De 30 a 39 años; ;19;
22/07/2020;De 40 a 49 años; ;14;
22/07/2020;De 50 a 59 años; ;12;
22/07/2020;De 60 a 69 años; ;5;
22/07/2020;De 66 años; ;1;
22/07/2020;De 68 años; ;1;
22/07/2020;De 70 a 79 años; ;4;
22/07/2020;De 80 y más años; ;0;
21/07/2020;TOTAL; ;56;
21/07/2020;De 0 a 4 años; ;2;
21/07/2020;De 5 a 11 años; ;3;
21/07/2020;De 12 a 19 años; ;5;
21/07/2020;De 20 a 29 años; ;11;
21/07/2020;De 30 a 39 años; ;10;
21/07/2020;De 40 a 49 años; ;13;
21/07/2020;De 50 a 59 años; ;4;
21/07/2020;De 60 a 69 años; ;6;
21/07/2020;De 66 años; ;1;
21/07/2020;De 69 años; ;1;
21/07/2020;De 80 y más años; ;2;
20/07/2020;TOTAL; ;98;
20/07/2020;De 0 a 4 años; ;7;
20/07/2020;De 5 a 11 años; ;5;
20/07/2020;De 12 a 19 años; ;6;
20/07/2020;De 20 a 29 años; ;28;
20/07/2020;De 30 a 39 años; ;21;
20/07/2020;De 40 a 49 años; ;16;
20/07/2020;De 50 a 59 años; ;10;
20/07/2020;De 60 a 69 años; ;3;
20/07/2020;De 67 años; ;1;
20/07/2020;De 70 a 79 años; ;1;
20/07/2020;De 80 y más años; ;1;
19/07/2020;TOTAL; ;89;
19/07/2020;De 0 a 4 años; ;2;
19/07/2020;De 5 a 11 años; ;5;
19/07/2020;De 12 a 19 años; ;11;
19/07/2020;De 20 a 29 años; ;26;
19/07/2020;De 30 a 39 años; ;25;
19/07/2020;De 40 a 49 años; ;9;
19/07/2020;De 50 a 59 años; ;7;
19/07/2020;De 60 a 69 años; ;3;
19/07/2020;De 65 años; ;1;
19/07/2020;De 70 a 79 años; ;1;
18/07/2020;TOTAL; ;103;
18/07/2020;De 0 a 4 años; ;3;
18/07/2020;De 5 a 11 años; ;4;
18/07/2020;De 12 a 19 años; ;16;
18/07/2020;De 20 a 29 años; ;30;
18/07/2020;De 30 a 39 años; ;19;
18/07/2020;De 40 a 49 años; ;13;
18/07/2020;De 50 a 59 años; ;7;
18/07/2020;De 60 a 69 años; ;5;
18/07/2020;De 68 años; ;2;
18/07/2020;De 69 años; ;1;
18/07/2020;De 70 a 79 años; ;4;
18/07/2020;De 80 y más años; ;2;
17/07/2020;TOTAL; ;114;
17/07/2020;De 0 a 4 años; ;3;
17/07/2020;De 5 a 11 años; ;2;
17/07/2020;De 12 a 19 años; ;18;
17/07/2020;De 20 a 29 años; ;35;
17/07/2020;De 30 a 39 años; ;18;
17/07/2020;De 40 a 49 años; ;16;
17/07/2020;De 50 a 59 años; ;8;
17/07/2020;De 60 a 69 años; ;9;
17/07/2020;De 65 años; ;1;
17/07/2020;De 66 años; ;1;
17/07/2020;De 68 años; ;1;
17/07/2020;De 69 años; ;1;
17/07/2020;De 70 a 79 años; ;2;
17/07/2020;De 80 y más años; ;3;
16/07/2020;TOTAL; ;78;
16/07/2020;De 0 a 4 años; ;3;
16/07/2020;De 5 a 11 años; ;3;
16/07/2020;De 12 a 19 años; ;4;
16/07/2020;De 20 a 29 años; ;16;
16/07/2020;De 30 a 39 años; ;14;
16/07/2020;De 40 a 49 años; ;15;
16/07/2020;De 50 a 59 años; ;15;
16/07/2020;De 60 a 69 años; ;2;
16/07/2020;De 65 años; ;1;
16/07/2020;De 68 años; ;1;
16/07/2020;De 70 a 79 años; ;2;
16/07/2020;De 80 y más años; ;4;
15/07/2020;TOTAL; ;46;
15/07/2020;De 5 a 11 años; ;3;
15/07/2020;De 12 a 19 años; ;1;
15/07/2020;De 20 a 29 años; ;7;
15/07/2020;De 30 a 39 años; ;12;
15/07/2020;De 40 a 49 años; ;17;
15/07/2020;De 50 a 59 años; ;3;
15/07/2020;De 60 a 69 años; ;2;
15/07/2020;De 65 años; ;1;
15/07/2020;De 67 años; ;1;
15/07/2020;De 80 y más años; ;1;
14/07/2020;TOTAL; ;85;
14/07/2020;De 0 a 4 años; ;5;
14/07/2020;De 5 a 11 años; ;3;
14/07/2020;De 12 a 19 años; ;1;
14/07/2020;De 20 a 29 años; ;16;
14/07/2020;De 30 a 39 años; ;20;
14/07/2020;De 40 a 49 años; ;20;
14/07/2020;De 50 a 59 años; ;13;
14/07/2020;De 60 a 69 años; ;2;
14/07/2020;De 68 años; ;1;
14/07/2020;De 70 a 79 años; ;3;
14/07/2020;De 80 y más años; ;2;
13/07/2020;TOTAL; ;30;
13/07/2020;De 5 a 11 años; ;2;
13/07/2020;De 12 a 19 años; ;3;
13/07/2020;De 20 a 29 años; ;5;
13/07/2020;De 30 a 39 años; ;6;
13/07/2020;De 40 a 49 años; ;6;
13/07/2020;De 60 a 69 años; ;4;
13/07/2020;De 67 años; ;1;
13/07/2020;De 70 a 79 años; ;3;
13/07/2020;De 80 y más años; ;1;
12/07/2020;TOTAL; ;20;
12/07/2020;De 0 a 4 años; ;1;
12/07/2020;De 5 a 11 años; ;3;
12/07/2020;De 12 a 19 años; ;2;
12/07/2020;De 20 a 29 años; ;1;
12/07/2020;De 30 a 39 años; ;3;
12/07/2020;De 40 a 49 años; ;6;
12/07/2020;De 50 a 59 años; ;1;
12/07/2020;De 60 a 69 años; ;3;
12/07/2020;De 67 años; ;1;
11/07/2020;TOTAL; ;42;
11/07/2020;De 0 a 4 años; ;1;
11/07/2020;De 5 a 11 años; ;1;
11/07/2020;De 12 a 19 años; ;3;
11/07/2020;De 20 a 29 años; ;9;
11/07/2020;De 30 a 39 años; ;7;
11/07/2020;De 40 a 49 años; ;11;
11/07/2020;De 50 a 59 años; ;8;
11/07/2020;De 60 a 69 años; ;1;
11/07/2020;De 65 años; ;1;
11/07/2020;De 80 y más años; ;1;
10/07/2020;TOTAL; ;51;
10/07/2020;De 0 a 4 años; ;5;
10/07/2020;De 5 a 11 años; ;2;
10/07/2020;De 12 a 19 años; ;2;
10/07/2020;De 20 a 29 años; ;9;
10/07/2020;De 30 a 39 años; ;14;
10/07/2020;De 40 a 49 años; ;9;
10/07/2020;De 50 a 59 años; ;5;
10/07/2020;De 60 a 69 años; ;2;
10/07/2020;De 68 años; ;1;
10/07/2020;De 70 a 79 años; ;2;
10/07/2020;De 80 y más años; ;1;
09/07/2020;TOTAL; ;42;
09/07/2020;De 0 a 4 años; ;5;
09/07/2020;De 12 a 19 años; ;2;
09/07/2020;De 20 a 29 años; ;4;
09/07/2020;De 30 a 39 años; ;10;
09/07/2020;De 40 a 49 años; ;9;
09/07/2020;De 50 a 59 años; ;3;
09/07/2020;De 60 a 69 años; ;2;
09/07/2020;De 68 años; ;1;
09/07/2020;De 69 años; ;1;
09/07/2020;De 70 a 79 años; ;6;
09/07/2020;De 80 y más años; ;1;
08/07/2020;TOTAL; ;54;
08/07/2020;De 5 a 11 años; ;2;
08/07/2020;De 12 a 19 años; ;2;
08/07/2020;De 20 a 29 años; ;10;
08/07/2020;De 30 a 39 años; ;12;
08/07/2020;De 40 a 49 años; ;9;
08/07/2020;De 50 a 59 años; ;13;
08/07/2020;De 60 a 69 años; ;2;
08/07/2020;De 66 años; ;2;
08/07/2020;De 70 a 79 años; ;2;
07/07/2020;TOTAL; ;37;
07/07/2020;De 0 a 4 años; ;3;
07/07/2020;De 5 a 11 años; ;1;
07/07/2020;De 12 a 19 años; ;3;
07/07/2020;De 20 a 29 años; ;7;
07/07/2020;De 30 a 39 años; ;7;
07/07/2020;De 40 a 49 años; ;5;
07/07/2020;De 50 a 59 años; ;5;
07/07/2020;De 60 a 69 años; ;2;
07/07/2020;De 68 años; ;1;
07/07/2020;De 69 años; ;0;
07/07/2020;De 70 a 79 años; ;1;
07/07/2020;De 80 y más años; ;3;
06/07/2020;TOTAL; ;11;
06/07/2020;De 12 a 19 años; ;1;
06/07/2020;De 20 a 29 años; ;2;
06/07/2020;De 30 a 39 años; ;2;
06/07/2020;De 40 a 49 años; ;2;
06/07/2020;De 50 a 59 años; ;2;
06/07/2020;De 60 a 69 años; ;2;
05/07/2020;TOTAL; ;12;
05/07/2020;De 12 a 19 años; ;1;
05/07/2020;De 20 a 29 años; ;2;
05/07/2020;De 40 a 49 años; ;3;
05/07/2020;De 50 a 59 años; ;3;
05/07/2020;De 60 a 69 años; ;1;
05/07/2020;De 70 a 79 años; ;1;
05/07/2020;De 80 y más años; ;1;
04/07/2020;TOTAL; ;17;
04/07/2020;De 12 a 19 años; ;1;
04/07/2020;De 20 a 29 años; ;3;
04/07/2020;De 30 a 39 años; ;4;
04/07/2020;De 40 a 49 años; ;3;
04/07/2020;De 50 a 59 años; ;2;
04/07/2020;De 60 a 69 años; ;2;
04/07/2020;De 80 y más años; ;2;
03/07/2020;TOTAL; ;24;
03/07/2020;De 5 a 11 años; ;1;
03/07/2020;De 12 a 19 años; ;2;
03/07/2020;De 20 a 29 años; ;4;
03/07/2020;De 30 a 39 años; ;5;
03/07/2020;De 40 a 49 años; ;3;
03/07/2020;De 50 a 59 años; ;5;
03/07/2020;De 60 a 69 años; ;2;
03/07/2020;De 69 años; ;1;
03/07/2020;De 70 a 79 años; ;1;
03/07/2020;De 80 y más años; ;1;
02/07/2020;TOTAL; ;12;
02/07/2020;De 0 a 4 años; ;0;
02/07/2020;De 20 a 29 años; ;3;
02/07/2020;De 30 a 39 años; ;2;
02/07/2020;De 40 a 49 años; ;2;
02/07/2020;De 50 a 59 años; ;2;
02/07/2020;De 60 a 69 años; ;1;
02/07/2020;De 70 a 79 años; ;1;
02/07/2020;De 80 y más años; ;1;
01/07/2020;TOTAL; ;19;
01/07/2020;De 5 a 11 años; ;2;
01/07/2020;De 20 a 29 años; ;4;
01/07/2020;De 30 a 39 años; ;5;
01/07/2020;De 40 a 49 años; ;1;
01/07/2020;De 50 a 59 años; ;4;
01/07/2020;De 60 a 69 años; ;1;
01/07/2020;De 70 a 79 años; ;1;
01/07/2020;De 80 y más años; ;1;
30/06/2020;TOTAL; ;26;
30/06/2020;De 5 a 11 años; ;1;
30/06/2020;De 12 a 19 años; ;4;
30/06/2020;De 20 a 29 años; ;6;
30/06/2020;De 30 a 39 años; ;3;
30/06/2020;De 40 a 49 años; ;3;
30/06/2020;De 50 a 59 años; ;5;
30/06/2020;De 60 a 69 años; ;2;
30/06/2020;De 80 y más años; ;2;
29/06/2020;TOTAL; ;15;
29/06/2020;De 5 a 11 años; ;1;
29/06/2020;De 12 a 19 años; ;1;
29/06/2020;De 20 a 29 años; ;1;
29/06/2020;De 40 a 49 años; ;3;
29/06/2020;De 50 a 59 años; ;5;
29/06/2020;De 60 a 69 años; ;4;
28/06/2020;TOTAL; ;35;
28/06/2020;De 0 a 4 años; ;2;
28/06/2020;De 5 a 11 años; ;2;
28/06/2020;De 12 a 19 años; ;5;
28/06/2020;De 20 a 29 años; ;6;
28/06/2020;De 30 a 39 años; ;8;
28/06/2020;De 40 a 49 años; ;6;
28/06/2020;De 50 a 59 años; ;2;
28/06/2020;De 60 a 69 años; ;1;
28/06/2020;De 70 a 79 años; ;2;
28/06/2020;De 80 y más años; ;1;
27/06/2020;TOTAL; ;16;
27/06/2020;De 12 a 19 años; ;2;
27/06/2020;De 20 a 29 años; ;5;
27/06/2020;De 30 a 39 años; ;5;
27/06/2020;De 50 a 59 años; ;2;
27/06/2020;De 60 a 69 años; ;1;
27/06/2020;De 80 y más años; ;1;
26/06/2020;TOTAL; ;22;
26/06/2020;De 0 a 4 años; ;1;
26/06/2020;De 20 a 29 años; ;4;
26/06/2020;De 30 a 39 años; ;8;
26/06/2020;De 40 a 49 años; ;2;
26/06/2020;De 50 a 59 años; ;4;
26/06/2020;De 60 a 69 años; ;2;
26/06/2020;De 80 y más años; ;1;
25/06/2020;TOTAL; ;16;
25/06/2020;De 0 a 4 años; ;2;
25/06/2020;De 5 a 11 años; ;1;
25/06/2020;De 20 a 29 años; ;3;
25/06/2020;De 30 a 39 años; ;2;
25/06/2020;De 40 a 49 años; ;4;
25/06/2020;De 50 a 59 años; ;2;
25/06/2020;De 60 a 69 años; ;2;
24/06/2020;TOTAL; ;92;
24/06/2020;De 0 a 4 años; ;4;
24/06/2020;De 5 a 11 años; ;2;
24/06/2020;De 12 a 19 años; ;23;
24/06/2020;De 20 a 29 años; ;24;
24/06/2020;De 30 a 39 años; ;21;
24/06/2020;De 40 a 49 años; ;9;
24/06/2020;De 50 a 59 años; ;3;
24/06/2020;De 60 a 69 años; ;3;
24/06/2020;De 65 años; ;1;
24/06/2020;De 70 a 79 años; ;1;
24/06/2020;De 80 y más años; ;2;
23/06/2020;TOTAL; ;28;
23/06/2020;De 0 a 4 años; ;1;
23/06/2020;De 5 a 11 años; ;2;
23/06/2020;De 12 a 19 años; ;3;
23/06/2020;De 20 a 29 años; ;7;
23/06/2020;De 30 a 39 años; ;9;
23/06/2020;De 40 a 49 años; ;2;
23/06/2020;De 50 a 59 años; ;2;
23/06/2020;De 60 a 69 años; ;2;
23/06/2020;De 70 a 79 años; ;0;
22/06/2020;TOTAL; ;5;
22/06/2020;De 12 a 19 años; ;1;
22/06/2020;De 20 a 29 años; ;1;
22/06/2020;De 40 a 49 años; ;1;
22/06/2020;De 50 a 59 años; ;0;
22/06/2020;De 60 a 69 años; ;1;
22/06/2020;De 65 años; ;1;
22/06/2020;De 70 a 79 años; ;1;
21/06/2020;TOTAL; ;2;
21/06/2020;De 30 a 39 años; ;1;
21/06/2020;De 40 a 49 años; ;1;
20/06/2020;TOTAL; ;13;
20/06/2020;De 0 a 4 años; ;1;
20/06/2020;De 12 a 19 años; ;3;
20/06/2020;De 20 a 29 años; ;1;
20/06/2020;De 30 a 39 años; ;2;
20/06/2020;De 40 a 49 años; ;3;
20/06/2020;De 50 a 59 años; ;1;
20/06/2020;De 80 y más años; ;2;
19/06/2020;TOTAL; ;8;
19/06/2020;De 5 a 11 años; ;1;
19/06/2020;De 20 a 29 años; ;3;
19/06/2020;De 40 a 49 años; ;1;
19/06/2020;De 60 a 69 años; ;1;
19/06/2020;De 70 a 79 años; ;2;
18/06/2020;TOTAL; ;23;
18/06/2020;De 12 a 19 años; ;9;
18/06/2020;De 20 a 29 años; ;6;
18/06/2020;De 30 a 39 años; ;3;
18/06/2020;De 40 a 49 años; ;1;
18/06/2020;De 50 a 59 años; ;3;
18/06/2020;De 60 a 69 años; ;1;
18/06/2020;De 65 años; ;1;
18/06/2020;De 69 años; ;0;
17/06/2020;TOTAL; ;7;
17/06/2020;De 12 a 19 años; ;1;
17/06/2020;De 20 a 29 años; ;1;
17/06/2020;De 30 a 39 años; ;1;
17/06/2020;De 40 a 49 años; ;1;
17/06/2020;De 50 a 59 años; ;1;
17/06/2020;De 70 a 79 años; ;2;
17/06/2020;De 80 y más años; ;0;
16/06/2020;TOTAL; ;6;
16/06/2020;De 20 a 29 años; ;0;
16/06/2020;De 30 a 39 años; ;1;
16/06/2020;De 40 a 49 años; ;1;
16/06/2020;De 50 a 59 años; ;0;
16/06/2020;De 60 a 69 años; ;0;
16/06/2020;De 70 a 79 años; ;3;
16/06/2020;De 80 y más años; ;1;
15/06/2020;TOTAL; ;2;
15/06/2020;De 30 a 39 años; ;2;
15/06/2020;De 50 a 59 años; ;0;
14/06/2020;TOTAL; ;1;
14/06/2020;De 20 a 29 años; ;1;
13/06/2020;TOTAL; ;5;
13/06/2020;De 5 a 11 años; ;1;
13/06/2020;De 12 a 19 años; ;1;
13/06/2020;De 30 a 39 años; ;1;
13/06/2020;De 50 a 59 años; ;1;
13/06/2020;De 80 y más años; ;1;
12/06/2020;TOTAL; ;4;
12/06/2020;De 12 a 19 años; ;1;
12/06/2020;De 20 a 29 años; ;1;
12/06/2020;De 30 a 39 años; ;1;
12/06/2020;De 40 a 49 años; ;0;
12/06/2020;De 50 a 59 años; ;0;
12/06/2020;De 60 a 69 años; ;1;
11/06/2020;TOTAL; ;8;
11/06/2020;De 12 a 19 años; ;1;
11/06/2020;De 20 a 29 años; ;2;
11/06/2020;De 30 a 39 años; ;2;
11/06/2020;De 40 a 49 años; ;1;
11/06/2020;De 50 a 59 años; ;2;
10/06/2020;TOTAL; ;4;
10/06/2020;De 12 a 19 años; ;1;
10/06/2020;De 20 a 29 años; ;0;
10/06/2020;De 30 a 39 años; ;1;
10/06/2020;De 50 a 59 años; ;1;
10/06/2020;De 60 a 69 años; ;0;
10/06/2020;De 69 años; ;0;
10/06/2020;De 80 y más años; ;1;
09/06/2020;TOTAL; ;8;
09/06/2020;De 20 a 29 años; ;2;
09/06/2020;De 30 a 39 años; ;0;
09/06/2020;De 40 a 49 años; ;3;
09/06/2020;De 50 a 59 años; ;2;
09/06/2020;De 60 a 69 años; ;1;
09/06/2020;De 66 años; ;1;
08/06/2020;TOTAL; ;5;
08/06/2020;De 20 a 29 años; ;3;
08/06/2020;De 30 a 39 años; ;1;
08/06/2020;De 40 a 49 años; ;1;
07/06/2020;TOTAL; ;4;
07/06/2020;De 40 a 49 años; ;2;
07/06/2020;De 50 a 59 años; ;1;
07/06/2020;De 80 y más años; ;1;
06/06/2020;TOTAL; ;10;
06/06/2020;De 12 a 19 años; ;1;
06/06/2020;De 20 a 29 años; ;1;
06/06/2020;De 30 a 39 años; ;3;
06/06/2020;De 40 a 49 años; ;2;
06/06/2020;De 60 a 69 años; ;3;
06/06/2020;De 66 años; ;1;
06/06/2020;De 69 años; ;1;
05/06/2020;TOTAL; ;15;
05/06/2020;De 20 a 29 años; ;6;
05/06/2020;De 30 a 39 años; ;4;
05/06/2020;De 40 a 49 años; ;1;
05/06/2020;De 50 a 59 años; ;1;
05/06/2020;De 60 a 69 años; ;1;
05/06/2020;De 67 años; ;0;
05/06/2020;De 70 a 79 años; ;1;
05/06/2020;De 80 y más años; ;1;
04/06/2020;TOTAL; ;13;
04/06/2020;De 5 a 11 años; ;1;
04/06/2020;De 20 a 29 años; ;2;
04/06/2020;De 30 a 39 años; ;0;
04/06/2020;De 40 a 49 años; ;5;
04/06/2020;De 50 a 59 años; ;3;
04/06/2020;De 60 a 69 años; ;1;
04/06/2020;De 70 a 79 años; ;1;
03/06/2020;TOTAL; ;17;
03/06/2020;De 20 a 29 años; ;2;
03/06/2020;De 30 a 39 años; ;5;
03/06/2020;De 40 a 49 años; ;2;
03/06/2020;De 50 a 59 años; ;3;
03/06/2020;De 70 a 79 años; ;3;
03/06/2020;De 80 y más años; ;2;
02/06/2020;TOTAL; ;13;
02/06/2020;De 12 a 19 años; ;1;
02/06/2020;De 20 a 29 años; ;2;
02/06/2020;De 30 a 39 años; ;1;
02/06/2020;De 40 a 49 años; ;3;
02/06/2020;De 50 a 59 años; ;2;
02/06/2020;De 60 a 69 años; ;2;
02/06/2020;De 66 años; ;1;
02/06/2020;De 68 años; ;0;
02/06/2020;De 70 a 79 años; ;2;
01/06/2020;TOTAL; ;19;
01/06/2020;De 12 a 19 años; ;1;
01/06/2020;De 20 a 29 años; ;1;
01/06/2020;De 30 a 39 años; ;3;
01/06/2020;De 40 a 49 años; ;6;
