Lugar de residencia;Medida;Valor;
Sevilla;Tasa PDIA 14 dias;630,1821332101949;
Sevilla;Confirmados PDIA 7 días;4616;
Sevilla;Tasa PDIA 7 dias;235,78833808042955;
Sevilla;Total Confirmados ;93912;
Sevilla;Tasa total confirmados;4797,087176301842;
Sevilla;Curados;61681;
Sevilla;Fallecidos;1412;
Sevilla Sur;Población;428182;
Sevilla Sur;Confirmados PDIA;21761;
Sevilla Sur;Tasa PDIA;5082,184678477844;
Sevilla Sur;Confirmados PDIA 14 días;3412;
Sevilla Sur;Tasa PDIA 14 dias;796,8574111008869;
Sevilla Sur;Confirmados PDIA 7 días;1174;
Sevilla Sur;Tasa PDIA 7 dias;274,18247380786676;
Sevilla Sur;Total Confirmados ;21916;
Sevilla Sur;Tasa total confirmados;5118,38423847803;
Sevilla Sur;Curados;12792;
Sevilla Sur;Fallecidos;294;
Alcalá de Guadaíra;Población;75533;
Alcalá de Guadaíra;Confirmados PDIA;3213;
Alcalá de Guadaíra;Tasa PDIA;4253,769875418691;
Alcalá de Guadaíra;Confirmados PDIA 14 días;530;
Alcalá de Guadaíra;Tasa PDIA 14 dias;701,6800603709637;
Alcalá de Guadaíra;Confirmados PDIA 7 días;202;
Alcalá de Guadaíra;Tasa PDIA 7 dias;267,4327777262918;
Alcalá de Guadaíra;Total Confirmados ;3235;
Alcalá de Guadaíra;Tasa total confirmados;4282,896217547297;
Alcalá de Guadaíra;Curados;1977;
Alcalá de Guadaíra;Fallecidos;44;
Dos Hermanas;Población;135050;
Dos Hermanas;Confirmados PDIA;6575;
Dos Hermanas;Tasa PDIA;4868,567197334321;
Dos Hermanas;Confirmados PDIA 14 días;1135;
Dos Hermanas;Tasa PDIA 14 dias;840,4294705664568;
Dos Hermanas;Confirmados PDIA 7 días;364;
Dos Hermanas;Tasa PDIA 7 dias;269,52980377637914;
Dos Hermanas;Total Confirmados ;6637;
Dos Hermanas;Tasa total confirmados;4914,476119955572;
Dos Hermanas;Curados;3505;
Dos Hermanas;Fallecidos;80;
El Arahal;Población;26390;
El Arahal;Confirmados PDIA;1722;
El Arahal;Tasa PDIA;6525,198938992043;
El Arahal;Confirmados PDIA 14 días;227;
El Arahal;Tasa PDIA 14 dias;860,1743084501704;
El Arahal;Confirmados PDIA 7 días;89;
El Arahal;Tasa PDIA 7 dias;337,2489579386131;
El Arahal;Total Confirmados ;1740;
El Arahal;Tasa total confirmados;6593,406593406594;
El Arahal;Curados;1133;
El Arahal;Fallecidos;30;
Las Cabezas de San Juan;Población;16358;
Las Cabezas de San Juan;Confirmados PDIA;1069;
Las Cabezas de San Juan;Tasa PDIA;6535,028732118842;
Las Cabezas de San Juan;Confirmados PDIA 14 días;131;
Las Cabezas de San Juan;Tasa PDIA 14 dias;800,8313974813548;
Las Cabezas de San Juan;Confirmados PDIA 7 días;39;
Las Cabezas de San Juan;Tasa PDIA 7 dias;238,41545421200635;
Las Cabezas de San Juan;Total Confirmados ;1073;
Las Cabezas de San Juan;Tasa total confirmados;6559,481599217508;
Las Cabezas de San Juan;Curados;626;
Las Cabezas de San Juan;Fallecidos;7;
Lebrija;Población;36234;
Lebrija;Confirmados PDIA;1474;
Lebrija;Tasa PDIA;4068,0024286581665;
Lebrija;Confirmados PDIA 14 días;211;
Lebrija;Tasa PDIA 14 dias;582,3259921620578;
Lebrija;Confirmados PDIA 7 días;74;
Lebrija;Tasa PDIA 7 dias;204,22807308053208;
Lebrija;Total Confirmados ;1494;
Lebrija;Tasa total confirmados;4123,199205166418;
Lebrija;Curados;912;
Lebrija;Fallecidos;25;
Los Palacios;Población;38548;
Los Palacios;Confirmados PDIA;2594;
Los Palacios;Tasa PDIA;6729,272595205977;
Los Palacios;Confirmados PDIA 14 días;319;
Los Palacios;Tasa PDIA 14 dias;827,5396907751375;
Los Palacios;Confirmados PDIA 7 días;77;
Los Palacios;Tasa PDIA 7 dias;199,75095984227457;
Los Palacios;Total Confirmados ;2601;
Los Palacios;Tasa total confirmados;6747,431773373457;
Los Palacios;Curados;1500;
Los Palacios;Fallecidos;30;
Montellano;Población;8291;
Montellano;Confirmados PDIA;402;
Montellano;Tasa PDIA;4848,631045712218;
Montellano;Confirmados PDIA 14 días;85;
Montellano;Tasa PDIA 14 dias;1025,2080569292002;
Montellano;Confirmados PDIA 7 días;37;
Montellano;Tasa PDIA 7 dias;446,26703654565193;
Montellano;Total Confirmados ;402;
Montellano;Tasa total confirmados;4848,631045712218;
Montellano;Curados;273;
Montellano;Fallecidos;7;
Morón de la Frontera;Población;30238;
Morón de la Frontera;Confirmados PDIA;1373;
Morón de la Frontera;Tasa PDIA;4540,644222501488;
Morón de la Frontera;Confirmados PDIA 14 días;248;
Morón de la Frontera;Tasa PDIA 14 dias;820,1600634962629;
Morón de la Frontera;Confirmados PDIA 7 días;79;
Morón de la Frontera;Tasa PDIA 7 dias;261,26066538792253;
Morón de la Frontera;Total Confirmados ;1378;
Morón de la Frontera;Tasa total confirmados;4557,179707652623;
Morón de la Frontera;Curados;743;
Morón de la Frontera;Fallecidos;16;
Utrera;Población;61540;
Utrera;Confirmados PDIA;3339;
Utrera;Tasa PDIA;5425,739356516087;
Utrera;Confirmados PDIA 14 días;526;
Utrera;Tasa PDIA 14 dias;854,7286317842054;
Utrera;Confirmados PDIA 7 días;213;
Utrera;Tasa PDIA 7 dias;346,1163470913227;
Utrera;Total Confirmados ;3356;
Utrera;Tasa total confirmados;5453,363665908352;
Utrera;Curados;2123;
Utrera;Fallecidos;55;
Aljarafe;Población;390752;
Aljarafe;Confirmados PDIA;15339;
Aljarafe;Tasa PDIA;3925,507738923921;
Aljarafe;Confirmados PDIA 14 días;1813;
Aljarafe;Tasa PDIA 14 dias;463,9771517484235;
Aljarafe;Confirmados PDIA 7 días;719;
Aljarafe;Tasa PDIA 7 dias;184,00417656211613;
Aljarafe;Total Confirmados ;15537;
Aljarafe;Tasa total confirmados;3976,179264597494;
Aljarafe;Curados;10489;
Aljarafe;Fallecidos;230;
Camas;Población;46707;
Camas;Confirmados PDIA;2149;
Camas;Tasa PDIA;4601,023401203245;
Camas;Confirmados PDIA 14 días;292;
Camas;Tasa PDIA 14 dias;625,1739567944848;
Camas;Confirmados PDIA 7 días;126;
Camas;Tasa PDIA 7 dias;269,7668443702229;
Camas;Total Confirmados ;2166;
Camas;Tasa total confirmados;4637,420515126212;
Camas;Curados;1425;
Camas;Fallecidos;32;
Castilleja de la Cuesta;Población;30944;
Castilleja de la Cuesta;Confirmados PDIA;1117;
Castilleja de la Cuesta;Tasa PDIA;3609,746639089969;
Castilleja de la Cuesta;Confirmados PDIA 14 días;149;
Castilleja de la Cuesta;Tasa PDIA 14 dias;481,51499482936924;
Castilleja de la Cuesta;Confirmados PDIA 7 días;54;
Castilleja de la Cuesta;Tasa PDIA 7 dias;174,50879007238882;
Castilleja de la Cuesta;Total Confirmados ;1136;
Castilleja de la Cuesta;Tasa total confirmados;3671,147880041365;
Castilleja de la Cuesta;Curados;743;
Castilleja de la Cuesta;Fallecidos;12;
Coria del Río;Población;54828;
Coria del Río;Confirmados PDIA;2364;
Coria del Río;Tasa PDIA;4311,665572335303;
Coria del Río;Confirmados PDIA 14 días;351;
Coria del Río;Tasa PDIA 14 dias;640,1838476690741;
Coria del Río;Confirmados PDIA 7 días;159;
Coria del Río;Tasa PDIA 7 dias;289,99781133727294;
Coria del Río;Total Confirmados ;2388;
Coria del Río;Tasa total confirmados;4355,438826876779;
Coria del Río;Curados;1560;
Coria del Río;Fallecidos;22;
Mairena del Aljarafe;Población;55398;
Mairena del Aljarafe;Confirmados PDIA;2140;
Mairena del Aljarafe;Tasa PDIA;3862,955341348063;
Mairena del Aljarafe;Confirmados PDIA 14 días;229;
Mairena del Aljarafe;Tasa PDIA 14 dias;413,37232391061053;
Mairena del Aljarafe;Confirmados PDIA 7 días;79;
Mairena del Aljarafe;Tasa PDIA 7 dias;142,60442615256866;
Mairena del Aljarafe;Total Confirmados ;2162;
Mairena del Aljarafe;Tasa total confirmados;3902,6679663525756;
Mairena del Aljarafe;Curados;1433;
Mairena del Aljarafe;Fallecidos;38;
Olivares;Población;24822;
Olivares;Confirmados PDIA;837;
Olivares;Tasa PDIA;3372,0087019579405;
Olivares;Confirmados PDIA 14 días;77;
Olivares;Tasa PDIA 14 dias;310,20868584320357;
Olivares;Confirmados PDIA 7 días;29;
Olivares;Tasa PDIA 7 dias;116,8318427201676;
Olivares;Total Confirmados ;846;
Olivares;Tasa total confirmados;3408,26686004351;
Olivares;Curados;621;
Olivares;Fallecidos;11;
Pilas;Población;34808;
Pilas;Confirmados PDIA;1394;
Pilas;Tasa PDIA;4004,826476672029;
Pilas;Confirmados PDIA 14 días;162;
Pilas;Tasa PDIA 14 dias;465,41025051712256;
Pilas;Confirmados PDIA 7 días;63;
Pilas;Tasa PDIA 7 dias;180,9928752011032;
Pilas;Total Confirmados ;1402;
Pilas;Tasa total confirmados;4027,8096989197884;
Pilas;Curados;1061;
Pilas;Fallecidos;17;
San Juan de Aznalfarache;Población;31967;
San Juan de Aznalfarache;Confirmados PDIA;1442;
San Juan de Aznalfarache;Tasa PDIA;4510,901867550912;
San Juan de Aznalfarache;Confirmados PDIA 14 días;139;
San Juan de Aznalfarache;Tasa PDIA 14 dias;434,82341164325715;
San Juan de Aznalfarache;Confirmados PDIA 7 días;48;
San Juan de Aznalfarache;Tasa PDIA 7 dias;150,1548471861607;
San Juan de Aznalfarache;Total Confirmados ;1484;
San Juan de Aznalfarache;Tasa total confirmados;4642,287358838802;
San Juan de Aznalfarache;Curados;1024;
San Juan de Aznalfarache;Fallecidos;48;
Sanlúcar la Mayor;Población;63643;
Sanlúcar la Mayor;Confirmados PDIA;2152;
Sanlúcar la Mayor;Tasa PDIA;3381,3616579985232;
Sanlúcar la Mayor;Confirmados PDIA 14 días;201;
Sanlúcar la Mayor;Tasa PDIA 14 dias;315,82420690413716;
Sanlúcar la Mayor;Confirmados PDIA 7 días;74;
Sanlúcar la Mayor;Tasa PDIA 7 dias;116,27358861147337;
Sanlúcar la Mayor;Total Confirmados ;2184;
Sanlúcar la Mayor;Tasa total confirmados;3431,6421287494304;
Sanlúcar la Mayor;Curados;1471;
Sanlúcar la Mayor;Fallecidos;28;
Tomares;Población;47635;
Tomares;Confirmados PDIA;1744;
Tomares;Tasa PDIA;3661,173506875197;
Tomares;Confirmados PDIA 14 días;213;
Tomares;Tasa PDIA 14 dias;447,15020468143166;
Tomares;Confirmados PDIA 7 días;87;
Tomares;Tasa PDIA 7 dias;182,6388159966411;
Tomares;Total Confirmados ;1769;
Tomares;Tasa total confirmados;3713,6559252650363;
Tomares;Curados;1151;
Tomares;Fallecidos;22;
Sevilla Este;Población;169255;
Sevilla Este;Confirmados PDIA;9277;
Sevilla Este;Tasa PDIA;5481,078845528936;
Sevilla Este;Confirmados PDIA 14 días;681;
Sevilla Este;Tasa PDIA 14 dias;402,3514814924227;
Sevilla Este;Confirmados PDIA 7 días;253;
Sevilla Este;Tasa PDIA 7 dias;149,47859738264748;
Sevilla Este;Total Confirmados ;9346;
Sevilla Este;Tasa total confirmados;5521,845735724203;
Sevilla Este;Curados;7579;
Sevilla Este;Fallecidos;141;
Écija;Población;39893;
Écija;Confirmados PDIA;2073;
Écija;Tasa PDIA;5196,4003709924045;
Écija;Confirmados PDIA 14 días;76;
Écija;Tasa PDIA 14 dias;190,50961321535107;
Écija;Confirmados PDIA 7 días;30;
Écija;Tasa PDIA 7 dias;75,20116311132278;
Écija;Total Confirmados ;2090;
Écija;Tasa total confirmados;5239,014363422154;
Écija;Curados;1847;
Écija;Fallecidos;38;
El Saucejo;Población;13181;
El Saucejo;Confirmados PDIA;833;
El Saucejo;Tasa PDIA;6319,702602230483;
El Saucejo;Confirmados PDIA 14 días;148;
El Saucejo;Tasa PDIA 14 dias;1122,8283134815265;
El Saucejo;Confirmados PDIA 7 días;54;
El Saucejo;Tasa PDIA 7 dias;409,6806008648812;
El Saucejo;Total Confirmados ;839;
El Saucejo;Tasa total confirmados;6365,222668993248;
El Saucejo;Curados;550;
El Saucejo;Fallecidos;14;
Estepa;Población;43994;
Estepa;Confirmados PDIA;3173;
Estepa;Tasa PDIA;7212,347138246124;
Estepa;Confirmados PDIA 14 días;202;
Estepa;Tasa PDIA 14 dias;459,1535209346729;
Estepa;Confirmados PDIA 7 días;72;
Estepa;Tasa PDIA 7 dias;163,65868072919034;
Estepa;Total Confirmados ;3195;
Estepa;Tasa total confirmados;7262,353957357821;
Estepa;Curados;2619;
Estepa;Fallecidos;41;
La Luisiana;Población;15055;
La Luisiana;Confirmados PDIA;381;
La Luisiana;Tasa PDIA;2530,7206908003986;
La Luisiana;Confirmados PDIA 14 días;13;
La Luisiana;Tasa PDIA 14 dias;86,35004981733643;
La Luisiana;Confirmados PDIA 7 días;6;
La Luisiana;Tasa PDIA 7 dias;39,85386914646297;
La Luisiana;Total Confirmados ;384;
La Luisiana;Tasa total confirmados;2550,64762537363;
La Luisiana;Curados;343;
La Luisiana;Fallecidos;9;
Marchena;Población;19329;
Marchena;Confirmados PDIA;806;
Marchena;Tasa PDIA;4169,900150033629;
Marchena;Confirmados PDIA 14 días;98;
Marchena;Tasa PDIA 14 dias;507,0101919395727;
Marchena;Confirmados PDIA 7 días;39;
Marchena;Tasa PDIA 7 dias;201,7693620984014;
Marchena;Total Confirmados ;810;
Marchena;Tasa total confirmados;4190,594443582182;
Marchena;Curados;609;
Marchena;Fallecidos;12;
Osuna;Población;26871;
Osuna;Confirmados PDIA;1492;
Osuna;Tasa PDIA;5552,45431878233;
Osuna;Confirmados PDIA 14 días;113;
Osuna;Tasa PDIA 14 dias;420,52770644933196;
Osuna;Confirmados PDIA 7 días;39;
Osuna;Tasa PDIA 7 dias;145,1378809869376;
Osuna;Total Confirmados ;1504;
Osuna;Tasa total confirmados;5597,112128316772;
Osuna;Curados;1179;
Osuna;Fallecidos;19;
Puebla de Cazalla;Población;10932;
Puebla de Cazalla;Confirmados PDIA;519;
Puebla de Cazalla;Tasa PDIA;4747,530186608124;
Puebla de Cazalla;Confirmados PDIA 14 días;31;
Puebla de Cazalla;Tasa PDIA 14 dias;283,5711672155141;
Puebla de Cazalla;Confirmados PDIA 7 días;13;
Puebla de Cazalla;Tasa PDIA 7 dias;118,91694109037688;
Puebla de Cazalla;Total Confirmados ;524;
Puebla de Cazalla;Tasa total confirmados;4793,267471642884;
Puebla de Cazalla;Curados;432;
Puebla de Cazalla;Fallecidos;8;
Sevilla Norte;Población;278104;
Sevilla Norte;Confirmados PDIA;13522;
Sevilla Norte;Tasa PDIA;4862,209820786468;
Sevilla Norte;Confirmados PDIA 14 días;2348;
Sevilla Norte;Tasa PDIA 14 dias;844,2884676236228;
Sevilla Norte;Confirmados PDIA 7 días;921;
Sevilla Norte;Tasa PDIA 7 dias;331,17107269223027;
Sevilla Norte;Total Confirmados ;13617;
Sevilla Norte;Tasa total confirmados;4896,369703420303;
Sevilla Norte;Curados;8384;
Sevilla Norte;Fallecidos;172;
Alcalá del Río;Población;23851;
Alcalá del Río;Confirmados PDIA;1323;
Alcalá del Río;Tasa PDIA;5546,937235336045;
Alcalá del Río;Confirmados PDIA 14 días;226;
Alcalá del Río;Tasa PDIA 14 dias;947,5493689992034;
Alcalá del Río;Confirmados PDIA 7 días;92;
Alcalá del Río;Tasa PDIA 7 dias;385,7280617164899;
Alcalá del Río;Total Confirmados ;1329;
Alcalá del Río;Tasa total confirmados;5572,093413274076;
Alcalá del Río;Curados;847;
Alcalá del Río;Fallecidos;10;
Brenes;Población;20343;
Brenes;Confirmados PDIA;1141;
Brenes;Tasa PDIA;5608,808926903603;
Brenes;Confirmados PDIA 14 días;204;
Brenes;Tasa PDIA 14 dias;1002,8019466155434;
Brenes;Confirmados PDIA 7 días;63;
Brenes;Tasa PDIA 7 dias;309,6888364548002;
Brenes;Total Confirmados ;1146;
Brenes;Tasa total confirmados;5633,387405987318;
Brenes;Curados;769;
Brenes;Fallecidos;11;
Cantillana;Población;25069;
Cantillana;Confirmados PDIA;1065;
Cantillana;Tasa PDIA;4248,2747616578245;
Cantillana;Confirmados PDIA 14 días;173;
Cantillana;Tasa PDIA 14 dias;690,0953368702382;
Cantillana;Confirmados PDIA 7 días;52;
Cantillana;Tasa PDIA 7 dias;207,42750009972474;
Cantillana;Total Confirmados ;1078;
Cantillana;Tasa total confirmados;4300,131636682756;
Cantillana;Curados;687;
Cantillana;Fallecidos;13;
Carmona;Población;28834;
Carmona;Confirmados PDIA;1469;
Carmona;Tasa PDIA;5094,67989179441;
Carmona;Confirmados PDIA 14 días;185;
Carmona;Tasa PDIA 14 dias;641,6036623430673;
Carmona;Confirmados PDIA 7 días;52;
Carmona;Tasa PDIA 7 dias;180,34265103697024;
Carmona;Total Confirmados ;1478;
Carmona;Tasa total confirmados;5125,893042935423;
Carmona;Curados;1054;
Carmona;Fallecidos;39;
Cazalla de la Sierra;Población;8998;
Cazalla de la Sierra;Confirmados PDIA;242;
Cazalla de la Sierra;Tasa PDIA;2689,486552567237;
Cazalla de la Sierra;Confirmados PDIA 14 días;63;
Cazalla de la Sierra;Tasa PDIA 14 dias;700,1555901311402;
Cazalla de la Sierra;Confirmados PDIA 7 días;22;
Cazalla de la Sierra;Tasa PDIA 7 dias;244,49877750611248;
Cazalla de la Sierra;Total Confirmados ;244;
Cazalla de la Sierra;Tasa total confirmados;2711,713714158702;
Cazalla de la Sierra;Curados;135;
Cazalla de la Sierra;Fallecidos;5;
Constantina;Población;10011;
Constantina;Confirmados PDIA;300;
Constantina;Tasa PDIA;2996,7036260113873;
Constantina;Confirmados PDIA 14 días;16;
Constantina;Tasa PDIA 14 dias;159,824193387274;
Constantina;Confirmados PDIA 7 días;5;
Constantina;Tasa PDIA 7 dias;49,94506043352313;
Constantina;Total Confirmados ;305;
Constantina;Tasa total confirmados;3046,6486864449107;
Constantina;Curados;231;
Constantina;Fallecidos;7;
Guillena;Población;27292;
Guillena;Confirmados PDIA;861;
Guillena;Tasa PDIA;3154,7706287556794;
Guillena;Confirmados PDIA 14 días;150;
Guillena;Tasa PDIA 14 dias;549,6116077971567;
Guillena;Confirmados PDIA 7 días;69;
Guillena;Tasa PDIA 7 dias;252,8213395866921;
Guillena;Total Confirmados ;865;
Guillena;Tasa total confirmados;3169,426938296937;
Guillena;Curados;538;
Guillena;Fallecidos;9;
La Algaba;Población;16503;
La Algaba;Confirmados PDIA;1319;
La Algaba;Tasa PDIA;7992,486214627644;
La Algaba;Confirmados PDIA 14 días;253;
La Algaba;Tasa PDIA 14 dias;1533,0545961340363;
La Algaba;Confirmados PDIA 7 días;109;
La Algaba;Tasa PDIA 7 dias;660,4859722474702;
La Algaba;Total Confirmados ;1328;
La Algaba;Tasa total confirmados;8047,021753620554;
La Algaba;Curados;627;
La Algaba;Fallecidos;9;
La Rinconada;Población;39062;
La Rinconada;Confirmados PDIA;2338;
La Rinconada;Tasa PDIA;5985,35661256464;
La Rinconada;Confirmados PDIA 14 días;445;
La Rinconada;Tasa PDIA 14 dias;1139,2145819466489;
La Rinconada;Confirmados PDIA 7 días;196;
La Rinconada;Tasa PDIA 7 dias;501,7664226102094;
La Rinconada;Total Confirmados ;2351;
La Rinconada;Tasa total confirmados;6018,637038554093;
La Rinconada;Curados;1421;
La Rinconada;Fallecidos;32;
Lora del Río;Población;30195;
Lora del Río;Confirmados PDIA;1047;
Lora del Río;Tasa PDIA;3467,461500248385;
Lora del Río;Confirmados PDIA 14 días;274;
Lora del Río;Tasa PDIA 14 dias;907,4350057956615;
Lora del Río;Confirmados PDIA 7 días;136;
Lora del Río;Tasa PDIA 7 dias;450,40569630733563;
Lora del Río;Total Confirmados ;1055;
Lora del Río;Tasa total confirmados;3493,955952972346;
Lora del Río;Curados;603;
Lora del Río;Fallecidos;15;
Los Alcores;Población;43022;
Los Alcores;Confirmados PDIA;2340;
Los Alcores;Tasa PDIA;5439,07768118637;
Los Alcores;Confirmados PDIA 14 días;355;
Los Alcores;Tasa PDIA 14 dias;825,159220863744;
Los Alcores;Confirmados PDIA 7 días;123;
Los Alcores;Tasa PDIA 7 dias;285,90023708800146;
Los Alcores;Total Confirmados ;2361;
Los Alcores;Tasa total confirmados;5487,88991678676;
Los Alcores;Curados;1412;
Los Alcores;Fallecidos;22;
Santa Olalla del Cala;Población;4924;
Santa Olalla del Cala;Confirmados PDIA;77;
Santa Olalla del Cala;Tasa PDIA;1563,7692932575144;
Santa Olalla del Cala;Confirmados PDIA 14 días;4;
Santa Olalla del Cala;Tasa PDIA 14 dias;81,23476848090982;
Santa Olalla del Cala;Confirmados PDIA 7 días;2;
Santa Olalla del Cala;Tasa PDIA 7 dias;40,61738424045491;
Santa Olalla del Cala;Total Confirmados ;77;
Santa Olalla del Cala;Tasa total confirmados;1563,7692932575144;
Santa Olalla del Cala;Curados;60;
Santa Olalla del Cala;Fallecidos;0;
Sevilla (distrito);Población;691395;
Sevilla (distrito);Confirmados PDIA;31828;
Sevilla (distrito);Tasa PDIA;4603,446654951222;
Sevilla (distrito);Confirmados PDIA 14 días;3964;
Sevilla (distrito);Tasa PDIA 14 dias;573,3336226035768;
Sevilla (distrito);Confirmados PDIA 7 días;1513;
Sevilla (distrito);Tasa PDIA 7 dias;218,83293920262656;
Sevilla (distrito);Total Confirmados ;32209;
Sevilla (distrito);Tasa total confirmados;4658,552636336682;
Sevilla (distrito);Curados;21442;
Sevilla (distrito);Fallecidos;563;
Sevilla (zbs);Población;691395;
Sevilla (zbs);Confirmados PDIA;31828;
Sevilla (zbs);Tasa PDIA;4603,446654951222;
Sevilla (zbs);Confirmados PDIA 14 días;3964;
Sevilla (zbs);Tasa PDIA 14 dias;573,3336226035768;
Sevilla (zbs);Confirmados PDIA 7 días;1513;
Sevilla (zbs);Tasa PDIA 7 dias;218,83293920262656;
Sevilla (zbs);Total Confirmados ;32209;
Sevilla (zbs);Tasa total confirmados;4658,552636336682;
Sevilla (zbs);Curados;21442;
Sevilla (zbs);Fallecidos;563;
Municipios de Sevilla sin especificar;Población;;
Municipios de Sevilla sin especificar;Confirmados PDIA;1280;
Municipios de Sevilla sin especificar;Tasa PDIA;-;
Municipios de Sevilla sin especificar;Confirmados PDIA 14 días;119;
Municipios de Sevilla sin especificar;Tasa PDIA 14 dias;-;
Municipios de Sevilla sin especificar;Confirmados PDIA 7 días;36;
Municipios de Sevilla sin especificar;Tasa PDIA 7 dias;-;
Municipios de Sevilla sin especificar;Total Confirmados ;1287;
Municipios de Sevilla sin especificar;Tasa total confirmados;-;
Municipios de Sevilla sin especificar;Curados;995;
Municipios de Sevilla sin especificar;Fallecidos;12;
